Advertiser,Campaign,Market,Vendor,Media,Commercial Code,Approved GRPs/000s,Date Aired,Time Aired,Length Aired,Day Aired
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,0.2,2/9/2013,4:21 PM,30,Saturday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS021413C SPAN,2.3,2/14/2013,7:55 AM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS021413D SPAN,2.3,2/14/2013,7:21 AM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,1.2,2/14/2013,5:53 AM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,1.4,2/14/2013,9:53 AM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D SPAN,1.7,2/14/2013,8:57 AM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,0.5,2/14/2013,8:24 PM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS021413C SPAN,1.6,2/14/2013,12:52 PM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS021413D SPAN,1.7,2/14/2013,11:53 AM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,1.4,2/14/2013,10:55 AM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,0.6,2/14/2013,2:49 PM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D SPAN,0.6,2/14/2013,1:46 PM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS021413C SPAN,0.7,2/14/2013,5:25 PM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS021413D SPAN,0.7,2/14/2013,4:24 PM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,0.2,2/14/2013,3:26 PM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D SPAN,0.6,2/14/2013,6:21 PM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS021413D SPAN,1.4,2/15/2013,9:13 AM,30,Friday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,1.4,2/15/2013,5:53 AM,30,Friday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,1.3,2/15/2013,8:16 AM,30,Friday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,0.3,2/15/2013,7:46 PM,30,Friday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,0.5,2/15/2013,9:20 PM,30,Friday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS021413C SPAN,0.7,2/15/2013,10:15 AM,30,Friday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,0.8,2/15/2013,12:21 PM,30,Friday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,0.7,2/15/2013,1:23 PM,30,Friday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D SPAN,1.2,2/15/2013,11:21 AM,30,Friday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS021413C SPAN,0.7,2/15/2013,4:21 PM,30,Friday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS021413D SPAN,0.6,2/15/2013,3:25 PM,30,Friday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,0.5,2/15/2013,6:49 PM,30,Friday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D SPAN,0.6,2/15/2013,5:44 PM,30,Friday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,1.3,2/16/2013,10:18 AM,30,Saturday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS021413C SPAN,0.2,2/16/2013,4:23 PM,30,Saturday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS021413D SPAN,0.2,2/16/2013,3:26 PM,30,Saturday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,0,2/16/2013,6:44 PM,30,Saturday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D SPAN,0.1,2/16/2013,5:20 PM,30,Saturday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS021713C SPAN,2.6,2/18/2013,9:10 AM,30,Monday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS021713D SPAN,1.9,2/18/2013,7:51 AM,30,Monday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,1,2/18/2013,5:53 AM,30,Monday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,1.8,2/18/2013,12:19 PM,30,Monday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,1.5,2/18/2013,2:23 PM,30,Monday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D SPAN,1.8,2/18/2013,11:23 AM,30,Monday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS022013C SPAN,1.4,2/21/2013,9:07 AM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS022013D SPAN,1.7,2/21/2013,8:07 AM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,2.3,2/21/2013,7:05 AM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS022013C SPAN,0.3,2/21/2013,7:21 PM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D SPAN,0.5,2/21/2013,8:22 PM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS022013C SPAN,0.6,2/21/2013,2:55 PM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS022013D SPAN,0.6,2/21/2013,1:54 PM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,1.7,2/21/2013,11:52 AM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,1.6,2/21/2013,12:54 PM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D SPAN,1.4,2/21/2013,10:09 AM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS022013D SPAN,0.6,2/21/2013,6:23 PM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,0.7,2/21/2013,4:49 PM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,0.7,2/21/2013,5:28 PM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D SPAN,0.2,2/21/2013,3:50 PM,30,Thursday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,1.4,2/22/2013,5:43 AM,30,Friday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,1.6,2/22/2013,7:48 AM,30,Friday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS022013D SPAN,0.5,2/22/2013,9:51 PM,30,Friday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS022013D SPAN,0.7,2/22/2013,10:07 AM,30,Friday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS022013C SPAN,0.6,2/22/2013,3:45 PM,30,Friday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,0.6,2/22/2013,5:46 PM,30,Friday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,0.5,2/22/2013,6:41 PM,30,Friday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D SPAN,0.7,2/22/2013,4:46 PM,30,Friday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS022013C SPAN,1.1,2/23/2013,9:14 AM,30,Saturday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS022013D SPAN,0,2/23/2013,6:44 PM,30,Saturday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,0.2,2/23/2013,4:50 PM,30,Saturday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C SPAN,0.1,2/23/2013,5:46 PM,30,Saturday
Conn's,13 Radio EM February,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D SPAN,0.2,2/23/2013,3:52 PM,30,Saturday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS013013C,2.5,1/31/2013,9:58 AM,30,Thursday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS013013D,2.5,1/31/2013,7:57 AM,30,Thursday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS013013D,2.5,1/31/2013,9:00 AM,30,Thursday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS013013C,0.7,1/31/2013,8:21 PM,30,Thursday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS013013D,1.4,1/31/2013,6:17 PM,30,Thursday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,0.7,1/31/2013,8:49 PM,30,Thursday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS080612D,0.7,1/31/2013,8:46 PM,30,Thursday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,2.5,1/31/2013,2:41 PM,30,Thursday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS080612D,2.9,1/31/2013,1:12 PM,30,Thursday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS013013D,1.9,1/31/2013,3:20 PM,30,Thursday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS013013D,2.9,2/1/2013,8:31 AM,30,Friday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS013013D,0.4,2/1/2013,9:15 PM,30,Friday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,1.4,2/1/2013,6:18 PM,30,Friday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS013013D,2.9,2/1/2013,1:52 PM,30,Friday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS013013C,1.9,2/1/2013,3:17 PM,30,Friday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS080612D,1.9,2/1/2013,3:49 PM,30,Friday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS013013C,1.8,2/2/2013,9:45 AM,30,Saturday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS013013D,1.3,2/2/2013,8:18 AM,30,Saturday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS013013D,0.4,2/2/2013,9:45 PM,30,Saturday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,0.4,2/2/2013,9:18 PM,30,Saturday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS013013D,1.2,2/2/2013,2:44 PM,30,Saturday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,1.6,2/2/2013,12:47 PM,30,Saturday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS080612D,1.5,2/2/2013,10:46 AM,30,Saturday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS013013C,1.7,2/2/2013,4:17 PM,30,Saturday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS013013D,1.4,2/2/2013,3:42 PM,30,Saturday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS080612D,1.2,2/2/2013,5:19 PM,30,Saturday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,2.5,2/7/2013,7:53 AM,30,Thursday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,1.7,2/7/2013,10:01 AM,30,Thursday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,1.4,2/7/2013,6:54 PM,30,Thursday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS020613C,2.9,2/7/2013,1:22 PM,30,Thursday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS080612D,2.6,2/7/2013,12:55 PM,30,Thursday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS020613D,1.7,2/7/2013,5:23 PM,30,Thursday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,2.9,2/8/2013,8:30 AM,30,Friday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS080612D,2.9,2/8/2013,8:30 AM,30,Friday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS020613C,0.7,2/8/2013,8:52 PM,30,Friday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS020613D,0.4,2/8/2013,9:16 PM,30,Friday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,0.8,2/8/2013,7:22 PM,30,Friday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,0.7,2/8/2013,8:48 PM,30,Friday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS080612D,0.7,2/8/2013,8:16 PM,30,Friday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS020613C,2.5,2/8/2013,2:20 PM,30,Friday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS020613D,1.9,2/8/2013,3:17 PM,30,Friday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,1.7,2/8/2013,5:40 PM,30,Friday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,1.8,2/9/2013,9:48 AM,30,Saturday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS080612D,1.3,2/9/2013,8:44 AM,30,Saturday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS020613D,0.6,2/9/2013,8:18 PM,30,Saturday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,0.4,2/9/2013,9:39 PM,30,Saturday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS020613C,1.5,2/9/2013,10:17 AM,30,Saturday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS020613D,1.6,2/9/2013,11:21 AM,30,Saturday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,1.6,2/9/2013,1:46 PM,30,Saturday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS020613C,1.2,2/9/2013,5:42 PM,30,Saturday
Conn's,13 Radio EM February,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,1.4,2/9/2013,3:44 PM,30,Saturday
