Advertiser,Campaign,Market,Vendor,Media,Commercial Code,Approved GRPs/000s,Date Aired,Time Aired,Length Aired,Day Aired
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010313D,0.3,1/4/2013,5:50 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010313D,0.6,1/4/2013,6:49 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,1,1/4/2013,4:50 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,0.9,1/4/2013,3:49 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,1.1,1/5/2013,8:13 AM,30,Saturday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010313D,0.3,1/5/2013,4:23 PM,30,Saturday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010313D,0.2,1/5/2013,5:20 PM,30,Saturday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,0.2,1/5/2013,3:21 PM,30,Saturday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS122612C,0,1/5/2013,6:43 PM,30,Saturday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010913C,1.3,1/10/2013,8:54 AM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010913D,1.5,1/10/2013,5:52 AM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010913D,2.6,1/10/2013,7:14 AM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,1.4,1/10/2013,9:53 AM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,0.2,1/10/2013,9:45 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,0.4,1/10/2013,7:24 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010913C,0.7,1/10/2013,1:25 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010913D,1.7,1/10/2013,11:46 AM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010913D,1.4,1/10/2013,12:32 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,1.4,1/10/2013,10:55 AM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,0.5,1/10/2013,2:51 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010913C,0.9,1/10/2013,6:28 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010913D,0.6,1/10/2013,4:25 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010913D,0.7,1/10/2013,5:27 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,0.2,1/10/2013,3:24 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010913C,1.5,1/11/2013,8:54 AM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010913D,2.2,1/11/2013,5:51 AM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010913D,1.5,1/11/2013,7:54 AM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,1,1/11/2013,9:52 AM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010913C,0.2,1/11/2013,7:51 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010913C,0.3,1/11/2013,2:43 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010913D,1.4,1/11/2013,11:47 AM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010913D,0.6,1/11/2013,1:53 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,0.6,1/11/2013,10:55 AM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010913D,0.3,1/11/2013,5:48 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010913D,0.6,1/11/2013,6:48 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,1,1/11/2013,4:48 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,0.9,1/11/2013,3:50 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,1.4,1/12/2013,10:19 AM,30,Saturday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010913C,0,1/12/2013,6:22 PM,30,Saturday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010913D,0.3,1/12/2013,4:27 PM,30,Saturday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS010913D,0.2,1/12/2013,5:23 PM,30,Saturday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,0.2,1/12/2013,3:25 PM,30,Saturday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,2,1/17/2013,8:16 AM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,2.6,1/17/2013,7:14 AM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSO11713C,1.5,1/17/2013,5:50 AM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSO11713C,1.7,1/17/2013,9:16 AM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,0.2,1/17/2013,9:47 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,1.8,1/17/2013,11:26 AM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,0.9,1/17/2013,2:24 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,1.4,1/17/2013,10:14 AM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,0.5,1/17/2013,1:46 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSO11713C,1.8,1/17/2013,12:25 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,0.7,1/17/2013,5:49 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,0.9,1/17/2013,4:49 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSO11713C,0.2,1/17/2013,3:47 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSO11713C,0.4,1/17/2013,6:43 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,2.2,1/18/2013,5:51 AM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,1,1/18/2013,9:53 AM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,1.5,1/18/2013,8:54 AM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSO11713C,1.6,1/18/2013,7:15 AM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,0,1/18/2013,8:24 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSO11713C,0.5,1/18/2013,9:44 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,0.9,1/18/2013,1:23 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,0.8,1/18/2013,12:24 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSO11713C,1,1/18/2013,11:23 AM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSO11713C,0.3,1/18/2013,2:19 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,0.4,1/18/2013,4:24 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,0.3,1/18/2013,3:25 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,0.6,1/18/2013,6:48 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSO11713C,0.6,1/18/2013,5:27 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,1.1,1/19/2013,9:43 AM,30,Saturday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,0.2,1/19/2013,3:20 PM,30,Saturday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,0,1/19/2013,6:43 PM,30,Saturday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,0.2,1/19/2013,5:44 PM,30,Saturday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSO11713C,0.3,1/19/2013,4:48 PM,30,Saturday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,2.6,1/21/2013,9:11 AM,30,Monday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,2.2,1/21/2013,8:11 AM,30,Monday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSO30112C,1.5,1/21/2013,5:53 AM,30,Monday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,1.6,1/21/2013,12:46 PM,30,Monday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,1.8,1/21/2013,11:24 AM,30,Monday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSO30112C,1.7,1/21/2013,10:12 AM,30,Monday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNSO30112C,1.9,1/21/2013,1:42 PM,30,Monday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS012313C,1.7,1/24/2013,9:21 AM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS012313D,2.1,1/24/2013,6:03 AM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS012313D,2.2,1/24/2013,7:17 AM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS012313C,0.5,1/24/2013,8:48 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS012313D,0.2,1/24/2013,7:46 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,0.2,1/24/2013,9:58 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS012313D,0.5,1/24/2013,1:53 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS012313D,0.5,1/24/2013,2:51 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,1.8,1/24/2013,12:26 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,1.4,1/24/2013,10:57 AM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS012313C,0.2,1/24/2013,3:23 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS012313D,0.4,1/24/2013,6:44 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,0.7,1/24/2013,5:52 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,0.6,1/24/2013,4:22 PM,30,Thursday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS012313D,1.6,1/25/2013,7:16 AM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS012313D,1.5,1/25/2013,8:53 AM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,2.2,1/25/2013,5:52 AM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS012313C,0.6,1/25/2013,10:58 AM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS012313D,0.8,1/25/2013,1:38 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,0.5,1/25/2013,12:51 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,1.4,1/25/2013,11:46 AM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS012313C,1,1/25/2013,4:51 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS012313D,0.9,1/25/2013,3:52 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,0.6,1/25/2013,6:49 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,0.3,1/25/2013,5:48 PM,30,Friday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS012313D,1.4,1/26/2013,8:45 AM,30,Saturday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS012313D,1.1,1/26/2013,9:44 AM,30,Saturday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS012313C,0.2,1/26/2013,3:49 PM,30,Saturday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS012313D,0,1/26/2013,6:49 PM,30,Saturday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS030112C,0.2,1/26/2013,5:45 PM,30,Saturday
Conn's,13 Radio EM Jan,ALBUQUERQUE-SANTA FE,KJFA-FM,R,CNS080612D,0.3,1/26/2013,4:48 PM,30,Saturday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010312D,2.5,1/3/2013,7:30 AM,30,Thursday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010312D,2.5,1/3/2013,9:34 AM,30,Thursday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010312D,0.4,1/3/2013,9:39 PM,30,Thursday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,0.7,1/3/2013,8:17 PM,30,Thursday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS080612D,0.8,1/3/2013,7:42 PM,30,Thursday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS122612C,0.8,1/3/2013,7:15 PM,30,Thursday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS080612D,2.9,1/3/2013,1:43 PM,30,Thursday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS122612C,2.6,1/3/2013,12:13 PM,30,Thursday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010312D,1.5,1/3/2013,4:21 PM,30,Thursday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010312D,1.7,1/3/2013,5:23 PM,30,Thursday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,1.9,1/3/2013,3:48 PM,30,Thursday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010312D,2.5,1/4/2013,7:54 AM,30,Friday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS122612C,2.9,1/4/2013,8:53 AM,30,Friday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010312D,0.4,1/4/2013,9:38 PM,30,Friday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,0.7,1/4/2013,8:43 PM,30,Friday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS080612D,2.9,1/4/2013,1:46 PM,30,Friday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010312D,0.9,1/5/2013,6:18 AM,30,Saturday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS122612C,1.8,1/5/2013,9:43 AM,30,Saturday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010312D,0.4,1/5/2013,9:17 PM,30,Saturday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,0.6,1/5/2013,8:12 PM,30,Saturday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010312D,1.2,1/5/2013,2:18 PM,30,Saturday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,1.6,1/5/2013,1:17 PM,30,Saturday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS080612D,1.6,1/5/2013,11:18 AM,30,Saturday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010312D,1.4,1/5/2013,3:14 PM,30,Saturday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS080612D,1.2,1/5/2013,5:41 PM,30,Saturday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS122612C,1.7,1/5/2013,4:16 PM,30,Saturday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010913D,2.5,1/10/2013,7:29 AM,30,Thursday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,2.9,1/10/2013,8:53 AM,30,Thursday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS080612D,2.5,1/10/2013,9:54 AM,30,Thursday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010913C,0.7,1/10/2013,8:20 PM,30,Thursday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010913D,0.4,1/10/2013,9:42 PM,30,Thursday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS080612D,0.8,1/10/2013,7:15 PM,30,Thursday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010913C,2.6,1/10/2013,12:15 PM,30,Thursday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010913D,2.5,1/10/2013,2:14 PM,30,Thursday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010913D,1.5,1/10/2013,4:51 PM,30,Thursday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,1.7,1/10/2013,5:49 PM,30,Thursday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010913D,2.5,1/11/2013,7:31 AM,30,Friday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010913C,1.4,1/11/2013,6:50 PM,30,Friday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010913D,0.7,1/11/2013,8:19 PM,30,Friday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010913D,0.4,1/11/2013,9:16 PM,30,Friday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,2.9,1/11/2013,1:47 PM,30,Friday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS080612D,1.9,1/11/2013,3:47 PM,30,Friday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS030112C,0.9,1/12/2013,6:46 AM,30,Saturday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS080612D,1.3,1/12/2013,7:23 AM,30,Saturday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010913D,0.6,1/12/2013,8:41 PM,30,Saturday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010913D,0.4,1/12/2013,9:15 PM,30,Saturday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010913C,1.5,1/12/2013,10:18 AM,30,Saturday
Conn's,13 Radio EM Jan,AUSTIN (HISP) PPM,KLQB-FM,R,CNS010913D,1.6,1/12/2013,12:44 PM,30,Saturday
